alpha,beta
0.7760305707794176,1.3639527608905249
0.7991321528875014,1.5071541368136343
0.8119735655246674,1.5002534900780256
0.7098891844497804,1.3231198070249544
0.8074913370173096,1.4687114131021348
0.8847039252456388,1.6323895008000964
0.8533600033367339,1.5870226769051237
0.8023809616694968,1.517171301510605
0.8196352940322805,1.547540904617028
0.7404628421314683,1.4674461873748577
0.9648958950268044,1.6520089701786187
0.7025943319434717,1.4324497912631093
0.8957369185930131,1.7295475187475289
0.7053942558974714,1.4381309446002888
0.6860191703321465,1.40078603136407
0.6765674155655245,1.291541659399898
0.8072377070082155,1.5829443694304943
0.850817470880993,1.5577848540136552
0.8467203720690714,1.5912922880492681
0.8406068072257119,1.5768863681891028
0.927396798317225,1.679787731832839
0.832736534433574,1.5610517719717016
0.8278269073570187,1.5413463954428916
0.8874597829662627,1.6592167265861957
0.763006514954257,1.4451154431534368
0.6789701510289154,1.3658180699121525
0.8005475973883014,1.5332447462997236
0.7392192696044257,1.5036637508589803
0.7285936874035539,1.3690701472590807
0.8363618496514317,1.526335280329045
0.8764420423449802,1.665215469794635
0.7091144943039698,1.4033547765168726
0.8189562233431086,1.5445200365793883
0.9123676877239169,1.6720557032518113
0.760434327834778,1.4680526755939227
0.8249820284472209,1.5837292154360942
0.8094780134789519,1.499811092540951
0.7381671739195932,1.470195327353926
0.7990229327621401,1.558121796990394
0.8594300518612179,1.498669090226703
0.685488581408903,1.3991047407605277
0.8650013960557726,1.6155438440774819
0.6974016523661725,1.4248260681461145
0.8577278854467515,1.5647879616380014
0.8799667861618535,1.549275804423394
0.8585969122641475,1.6781428422002551
0.9378645933779479,1.752949694950788
0.7515180371456182,1.4389267244292772
0.8849966498567627,1.6244599589105357
0.767420624762135,1.454398089213658
0.7675614958624434,1.4796813942967357
0.6444541823081236,1.2954817099651437
0.8676357391918977,1.534830347455157
0.8878477005844634,1.6352772594513465
0.799770949106469,1.5417105926681507
0.758325393428632,1.4685964615235498
0.7179628516510538,1.371541533466654
0.7023625543424448,1.4464353384398418
0.7303507380740473,1.4006174108595757
0.7686852861900009,1.444282245528643
0.7651789160142961,1.4614146145410345
0.7252983719933846,1.381090618879404
0.7206914300448799,1.3929622469067795
0.7805579597223296,1.4832868609862566
0.790636689858342,1.4923539008173874
0.8112509775201392,1.5449266225187686
0.8649047192044266,1.6084570509845673
0.7315076374046349,1.4165016946292164
0.7951926588206824,1.4800540725317388
0.9026227482091547,1.6635517692363568
0.7429434348857293,1.4285864425823167
0.821380191947515,1.5605440661615997
0.7536664241396013,1.3132651445295875
0.7865386267752756,1.5987301532434175
0.8874890847793623,1.6418762178795516
0.818697468380164,1.5486522066541972
0.7422078788316593,1.436856294773486
0.8427991655700189,1.5737211116051208
0.8561142912248083,1.5690246039357203
0.7261285406092711,1.3825111450855274
0.8305403478516744,1.6576668472951415
0.8123886790987539,1.6040353268339596
0.8840657348459247,1.5566395397305994
0.7300978241574907,1.3651173547160136
0.81464016779031,1.4015297177581103
0.7840201965678782,1.4721453467226056
0.8920868671102951,1.71092138499744
0.9445524912251823,1.699787081462921
0.7940050221997856,1.4996989239662797
0.7158846945434426,1.4306623225565227
0.8393816754986212,1.524637115689729
0.6976947351767271,1.4044376816344086
0.8239136685128186,1.4820075778499175
0.7822148712044854,1.5755829814995286
0.775186331260307,1.4259942488499582
0.7739592307186637,1.4739330700374365
0.9575218726169435,1.6896259913589513
0.7392505468284283,1.3790533873589625
0.8167118459434994,1.5263894535681048
0.7412709349320247,1.4701200394681013
0.7841016923628323,1.4826467087069288
0.8227363579483503,1.4827041566655574
0.8273019763928104,1.582133432622299
0.840290502831824,1.522476444203117
0.87159901311112,1.5882195688508955
0.7630216415583848,1.450792141983943
0.867808830436249,1.6049353938297994
0.7705012844886774,1.442250395146348
0.7638491845657972,1.4485536585157892
0.7637082830624781,1.5455039127770689
0.7478432808354893,1.5384444552998107
0.7877494496674362,1.4582858638940632
0.8494466644948786,1.5803932979767628
0.9124268074378565,1.6421266229359675
0.7401881461707129,1.417432557902551
0.8594380401932549,1.589618354990693
0.771945789847954,1.4938906322438255
0.8447897543470148,1.5045758100039026
0.7597665961544702,1.4122539558978282
0.8827207412827957,1.5680275554564802
0.6536438898145797,1.4627972105842686
0.7584808626670279,1.4467269616624316
0.864522455823746,1.6371358187190321
0.9304356929765514,1.7228195808819609
0.7887392021938223,1.4943098766369955
0.8499725422368071,1.5456709044968135
0.7733600104128051,1.4200443165998518
0.8247853811370652,1.540543843364324
0.8582770095359704,1.556961578409784
0.9230223561128178,1.6889918603478553
0.7249776657059172,1.450405599843119
0.7755881715694056,1.5308830180593758
0.8619833613439292,1.6164423904952283
0.7406755926478232,1.4291168482975338
0.8800990636823681,1.5967966875489272
0.8067052231514538,1.4993457834470054
0.7714499083137674,1.4834329044515924
0.928202317787894,1.7413555413291006
0.8544911772986922,1.5832783039970173
0.7566413222121321,1.4535158390996645
0.907641344169265,1.6290435366463665
0.8214790380116664,1.46279283640982
0.8320369037859924,1.5335556482610504
0.8384811354233502,1.528261281004919
0.9309765186168262,1.7198488282471396
0.6588057069297659,1.3737759571575612
0.811587647618377,1.6004094258967365
0.863385089420849,1.6576319146075553
0.7468002840950824,1.4850845712818141
0.7326071024501464,1.432177099550583
0.7292623965880685,1.35691990790597
0.8680136425178011,1.5234687639094031
0.7703081045475849,1.5007481003713303
0.8042118950112983,1.5126894040004837
0.883529136911607,1.616499954753764
0.8937083639764578,1.6676659225311292
0.8564078167593991,1.6223631038239184
0.8135165502932049,1.5786131593948283
0.8897794707716925,1.6770666082582246
0.7595791814988145,1.4381663086595222
0.8937716767673877,1.6086840429560472
0.8700146808879181,1.6637066423080091
0.7800815885667102,1.4883700122371173
0.796391101497909,1.4829709260115909
0.8773188812808769,1.5339055676802433
0.8138543401591831,1.470145092084457
0.9209057008528867,1.6938086523629265
0.7758880656949937,1.5046180413136396
0.9050190123479429,1.7244528229962073
0.9267708360421953,1.6597785901231985
0.8756027833455517,1.5592124289600569
0.6886504902341091,1.419030996183721
0.7919562077936351,1.5016097638678492
0.8292825673347167,1.459144046306728
0.7189386375010305,1.436178328170095
0.8023945185416297,1.4963337622797623
0.9064000077085366,1.6202497350963048
0.7499008443722356,1.4757297780688785
0.7241801286366747,1.4042804718098343
0.8499818227857355,1.6261518821099619
0.812170797245397,1.5559809890006213
0.8368714572798998,1.5006726851282688
0.8196945704036118,1.5195950871048018
0.7785026617494141,1.435324329019883
0.898725408618293,1.688184297740568
0.78402591431294,1.4660913310414754
0.7543229329139078,1.3716266825821224
0.8155819032737136,1.5616910572836726
0.7022210313581283,1.3627102760062244
0.8826800910096891,1.5906639439960457
0.936531928298044,1.6494138738825455
0.6833804288419749,1.4040688306683944
0.7804608064204924,1.5091005401045396
0.7159763970720057,1.4240862248761492
0.7179457603729019,1.481824246074752
0.7469612307267715,1.4755321324858957
0.7849000121158085,1.488178483277686
0.8052125623227603,1.4826386657253943
0.916161702319149,1.6198962467740752
0.6913459150889341,1.3747098033542133
0.8956382859296386,1.6390263508816936
0.8826837273089335,1.6101504963412627
0.7902329821383545,1.493942139132035
0.841264034111673,1.5341905619271028
0.7232564681508643,1.4330475937990985
0.6924694795712013,1.3673880387201398
0.8158471984952921,1.5192414281767095
